wavelength,red,green,blue
400.0,0.0011780560209479,0.0040874475206693,0.005945923468788
410.0,0.0118607125192086,0.0167222158587957,0.190006245554345
420.0,0.0166909118958748,0.0379785776088349,0.420879391918574
430.0,0.0140386861927611,0.0371843905797917,0.525008985157215
440.0,0.012453965469384,0.0445176911031186,0.598454033780352
450.0,0.0110360813033615,0.0824925921175595,0.660775516251898
460.0,0.0101101922102611,0.0763781845113246,0.692074261980984
470.0,0.0122831502628065,0.075058598877224,0.711854250525373
480.0,0.0190145776926896,0.183950210720666,0.716992055386581
490.0,0.0359490978342663,0.5660880190363,0.672613838075909
500.0,0.0531665058942331,0.851570223875611,0.589739083643553
510.0,0.0692361397811579,0.958174630456307,0.480880491663399
520.0,0.0958321164723582,0.993120387982767,0.362984019453929
530.0,0.116095974643143,0.979675431963156,0.282473875668832
540.0,0.104577783284536,0.944733104682101,0.24042303824668
550.0,0.101636380978581,0.921043732375611,0.206060455259016
560.0,0.106491382524564,0.867800825435969,0.169760032946532
570.0,0.115999737911213,0.789002436739306,0.147099249127198
580.0,0.356813880425502,0.695383372683144,0.135649867790501
590.0,0.771148958170818,0.582338226895742,0.122132600652993
600.0,0.7799148229379,0.440161835115183,0.0997769419862987
610.0,0.691871741446741,0.273118128507894,0.0729493776722494
620.0,0.612318227876398,0.158016275389632,0.053568903870445
630.0,0.49468749997706,0.0955535527012369,0.0436698227829291
640.0,0.380803446899601,0.060757518873822,0.0386303796469265
650.0,0.285666888738358,0.0409663949977179,0.0351503897313281
660.0,0.214355722368735,0.0297522561143826,0.0319058801919232
670.0,0.153987894727497,0.0228215758325167,0.0267517391675625
680.0,0.0888500271203081,0.0177687599940134,0.0190198325636289
690.0,0.0237723736521622,0.0070178752234882,0.0062131090358856
700.0,0.0032675884916764,0.0015930341658959,0.0014107398472522
